game_id,week,home_team,away_team,went_ot,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_committed,away_penalties_committed,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes,home_pp_opportunities,away_pp_opportunities,home_pp_minutes,away_pp_minutes,home_pp_goals,away_pp_goals,home_pp_xg,away_pp_xg
679,45,Denmark,Switzerland,0,23,20,2.8254,2.363,0.2206,0.1893,2,1,3,2,3,5,5,3,6,10,5,3,10,6,1,0,1.1986,0.4963
680,45,Spain,Great Britain,0,24,44,2.3966,6.6135,0.1514,0.2385,2,8,1,15,11,2,2,11,22,6,2,11,6,22,1,3,0.4318,4.4123
681,45,Kazakhstan,Lithuania,1,22,15,2.0647,1.2842,0.1489,0.104,1,2,2,3,5,4,4,5,12,8,4,5,8,12,1,0,0.5771,0
682,45,Croatia,China,1,50,30,4.8849,2.8454,0.1637,0.1263,6,5,10,7,1,4,4,1,2,8,4,1,8,2,1,1,0.9209,0.117
683,45,Slovakia,South Korea,0,22,19,2.556,2.2014,0.2235,0.1892,2,1,3,2,3,6,6,3,6,15,6,3,15,6,0,0,1.1659,0
684,46,Canada,United States,0,15,20,1.738,2.0765,0.1661,0.1769,2,1,4,1,6,6,6,6,12,12,6,6,12,12,0,0,0.806,0.2915
685,46,Latvia,Czech Republic,1,29,25,4.2292,2.7332,0.2254,0.2144,5,4,6,7,4,11,11,4,8,22,11,4,22,8,2,0,1.3152,0.3886
686,46,Germany,Austria,0,16,34,1.1978,4.6719,0.0923,0.2296,1,6,2,9,8,2,2,8,19,4,2,8,4,19,0,4,0,2.9308
687,46,Sweden,Switzerland,0,23,20,2.1089,2.6066,0.1451,0.2183,2,1,4,2,10,4,4,10,20,8,4,10,8,20,0,0,0.2417,1.1666
688,46,Romania,Norway,0,28,27,3.5291,2.8774,0.1702,0.2079,4,0,8,0,6,8,8,6,12,16,8,6,16,12,2,0,1.8612,0.8922
689,46,Spain,Estonia,0,26,32,2.8334,3.3156,0.1586,0.2252,2,3,3,4,8,4,4,8,16,11,4,8,11,16,0,2,0.6307,1.067
690,46,Belarus,Denmark,0,31,37,3.9222,4.2607,0.2516,0.2099,3,4,3,7,9,7,7,9,18,14,7,9,14,18,0,2,0.6955,2.0172
691,46,Kazakhstan,Great Britain,0,22,24,2.4255,2.5222,0.1656,0.2291,0,3,0,6,6,5,5,6,12,10,5,6,10,12,0,1,0.8884,0.5513
692,46,Hungary,Croatia,0,23,35,2.9904,5.1787,0.2396,0.2389,2,3,4,5,10,7,7,10,20,14,7,10,14,20,0,2,0.5308,3.6476
693,46,South Korea,Finland,0,21,29,3.4958,3.4068,0.2417,0.1681,6,1,9,2,5,7,7,5,10,14,7,5,14,10,2,0,2.4013,1.2768
694,46,Netherlands,Belgium,0,13,36,1.334,3.8191,0.1488,0.2105,1,5,1,6,11,4,4,11,22,8,4,11,8,22,0,2,0.2976,1.1315
695,46,Lithuania,China,0,29,24,3.3319,2.1722,0.1742,0.1446,3,4,4,5,5,5,5,5,10,10,5,5,10,10,1,3,1.0812,0.5949
696,46,Japan,Slovenia,0,31,38,3.2039,3.3984,0.1593,0.2162,4,5,5,9,7,3,3,7,16,6,3,7,6,16,0,2,0.4125,1.0535
697,46,Russia,Slovakia,0,29,21,3.5306,1.5373,0.2464,0.1368,1,2,0,4,3,10,10,3,6,20,10,3,20,6,0,1,1.5305,0.3916
698,46,Ukraine,Poland,0,33,23,3.8571,2.3463,0.1957,0.1487,7,2,12,4,4,9,9,4,8,18,9,4,18,8,3,1,2.1797,0.7376
699,47,Belgium,Romania,0,23,22,2.6947,2.9681,0.1902,0.1749,3,4,3,7,4,4,4,4,8,8,4,4,8,8,1,2,0.7957,1.3496
700,47,Italy,Czech Republic,0,19,23,1.8334,2.6473,0.1468,0.1459,3,4,5,7,3,5,5,3,6,10,5,3,10,6,2,1,0.7981,0.4378
701,47,United States,Germany,0,19,13,2.2083,1.628,0.1794,0.2346,1,3,2,6,6,3,3,6,12,9,3,6,9,12,0,1,0.398,0.9426
702,47,Slovakia,Belarus,0,24,20,2.2269,1.9525,0.2067,0.1385,3,0,4,0,4,11,11,4,8,22,11,4,22,8,0,0,0.9529,0.2769
703,47,Lithuania,Kazakhstan,0,20,26,2.3668,2.6084,0.1595,0.2107,1,2,2,4,12,6,6,12,24,12,6,12,12,24,0,2,0.8753,1.3079
704,47,Estonia,Sweden,1,26,30,2.3111,3.4042,0.131,0.2248,2,3,3,4,5,8,8,5,10,16,8,5,16,10,1,1,1.1454,1.1911
705,47,Hungary,Slovenia,0,24,21,2.9176,2.038,0.1704,0.2212,1,2,1,4,6,9,9,6,12,18,9,6,18,12,0,0,0.5559,0.4242
706,47,Finland,Canada,0,21,29,2.1158,3.3774,0.1378,0.2268,1,7,2,10,11,4,4,11,24,8,4,11,8,24,1,4,0.4957,1.3901
707,47,Denmark,Ukraine,0,26,23,3.0962,2.1831,0.2225,0.1418,5,1,9,2,4,9,9,4,8,21,9,4,21,8,3,1,1.5509,0.4183
708,47,Spain,Latvia,0,30,21,3.4767,2.5063,0.1745,0.1788,5,4,9,6,2,7,7,2,4,14,7,2,14,4,2,2,1.355,0.7981
709,47,Poland,Croatia,0,25,22,3.1718,2.553,0.2423,0.2321,2,3,4,4,10,7,7,10,20,14,7,10,14,20,0,0,1.4329,0.5499
710,47,Japan,South Korea,0,18,31,1.7496,3.8576,0.1506,0.1652,1,4,2,7,8,3,3,8,16,6,3,8,6,16,0,3,0.1506,2.0288
711,47,Austria,Russia,0,26,31,2.9785,2.9298,0.2359,0.1534,3,4,2,6,6,5,5,6,12,10,5,6,10,12,1,0,1.0705,1.2898
712,47,France,Switzerland,0,25,21,2.9438,1.7972,0.1704,0.1413,2,1,2,2,2,5,5,2,4,10,5,2,10,4,0,0,0.6564,0.4413
713,47,Norway,Great Britain,0,32,22,3.0815,2.705,0.1656,0.1666,2,3,3,4,9,2,2,9,18,4,2,9,4,18,0,2,0.3097,1.1511
714,48,United States,France,0,26,26,2.2401,3.3905,0.149,0.1714,1,4,1,8,7,4,4,7,14,8,4,7,8,14,1,3,0.9036,1.6356
715,48,Finland,Russia,0,30,25,3.3976,2.9617,0.2161,0.1798,3,1,6,0,7,7,7,7,14,14,7,7,14,14,2,0,1.1737,1.345
716,48,Slovenia,Denmark,0,33,28,3.334,3.2087,0.1666,0.2219,3,4,3,7,7,3,3,7,14,6,3,7,6,14,0,2,0.4409,1.2456
717,48,Great Britain,Belarus,0,32,21,3.9949,1.7566,0.235,0.1415,3,0,6,0,3,10,10,3,6,20,10,3,20,6,1,0,2.1141,0.1415
718,48,China,Switzerland,0,34,24,4.5182,2.1349,0.2262,0.1354,5,1,7,2,6,12,12,6,12,24,12,6,24,12,0,0,1.0469,0.6283
719,48,Estonia,Poland,0,18,24,1.9353,2.8363,0.2286,0.1532,2,4,2,3,5,8,8,5,10,16,8,5,16,10,1,1,0.8627,0.6127
720,48,Kazakhstan,Latvia,0,23,15,2.1016,2.0259,0.153,0.222,4,3,7,5,7,4,4,7,14,8,4,7,8,14,0,1,0.5955,1.2005
721,48,Lithuania,Belgium,0,33,22,3.932,1.8367,0.1657,0.1445,4,0,7,0,2,4,4,2,4,8,4,2,8,4,3,0,1.6037,0.6615
722,48,Hungary,Italy,0,32,22,3.6296,2.2581,0.1756,0.1395,3,4,4,4,6,7,7,6,12,14,7,6,14,12,0,3,0.9534,0.6967
723,48,Romania,Japan,0,26,29,3.2316,3.3285,0.1749,0.1502,4,5,7,8,6,4,4,6,12,8,4,6,8,12,0,1,0.9312,1.5882
724,48,Czech Republic,South Korea,0,30,36,4.1584,3.7466,0.2485,0.1576,2,3,3,6,6,9,9,6,12,18,9,6,18,12,2,1,0.649,1.3972
725,48,Ukraine,Sweden,0,25,27,2.6332,2.5078,0.2069,0.1684,4,0,8,0,4,9,9,4,8,18,9,4,18,8,1,0,1.5491,0.2807
726,48,Austria,Slovakia,1,34,21,3.4797,1.9074,0.1395,0.1881,3,2,6,4,8,7,7,8,16,14,7,8,14,16,3,1,1.2072,1.1478
727,48,Croatia,Canada,1,37,24,5.0809,2.3762,0.1829,0.1233,6,5,10,9,3,8,8,3,6,16,8,3,16,6,2,0,2.5485,0
728,48,Germany,Norway,0,19,29,2.3672,3.1452,0.1602,0.1498,6,3,10,4,5,8,8,5,10,16,8,5,16,10,4,2,1.0661,1.1627
729,48,Spain,Netherlands,1,33,32,3.2137,3.468,0.2185,0.1552,4,5,6,8,10,5,5,10,20,12,5,10,12,20,0,3,0.3443,1.6903
730,49,Finland,United States,0,38,25,4.3201,2.8363,0.1694,0.1483,7,0,10,0,7,5,5,7,14,10,5,7,10,14,2,0,1.5945,1.6086
731,49,China,Russia,0,37,28,4.8748,2.6961,0.2078,0.2082,2,3,2,6,8,12,12,8,16,24,12,8,24,16,1,2,2.6217,0.7843
732,49,Switzerland,Slovenia,1,48,42,5.114,3.9941,0.233,0.2061,2,1,3,1,11,13,13,11,22,29,13,11,29,22,0,1,1.8154,1.0439
733,49,Great Britain,Ukraine,0,24,20,2.5375,1.7688,0.1584,0.1431,5,1,7,2,7,5,5,7,14,10,5,7,10,14,3,0,0.9391,0.4627
734,49,Romania,Poland,1,32,33,3.7781,3.5262,0.1905,0.1486,4,5,7,8,6,13,13,6,14,26,13,6,26,14,1,1,1.1205,0.8411
735,49,Belarus,Latvia,0,26,22,2.825,2.5493,0.1513,0.2272,2,1,4,2,4,6,6,4,8,12,6,4,12,8,1,0,1.0455,0.9055
736,49,Denmark,Estonia,0,25,28,3.138,2.7837,0.2178,0.139,0,5,0,7,4,3,3,4,8,6,3,4,6,8,0,3,1.0126,0.9374
737,49,Germany,Italy,1,40,21,4.8235,2.3453,0.2461,0.2321,2,3,4,3,9,8,8,9,18,16,8,9,16,18,1,1,2.1663,0.6186
738,49,Japan,Slovakia,0,20,20,2.1243,2.2721,0.1592,0.199,4,2,6,3,13,7,7,13,26,14,7,13,14,26,1,0,0.8075,1.1323
739,49,Lithuania,South Korea,1,39,27,4.6165,2.9322,0.1802,0.1463,3,2,5,3,5,6,6,5,10,12,6,5,12,10,2,0,1.5831,1.256
740,49,Hungary,Netherlands,0,40,16,4.5079,1.6516,0.2283,0.1508,9,1,9,1,3,7,7,3,6,14,7,3,14,6,4,1,1.8794,0.6032
741,49,Czech Republic,Austria,0,23,29,2.1063,3.1948,0.1463,0.2126,3,2,5,2,9,2,2,9,18,4,2,9,4,18,1,2,0.5508,0.8566
742,49,Belgium,Croatia,1,21,25,2.2686,2.7651,0.1774,0.1549,2,3,4,6,3,6,6,3,6,12,6,3,12,6,0,1,0.9623,0.3018
743,49,Norway,Sweden,0,30,29,2.9086,3.3427,0.2335,0.1752,7,6,11,8,11,10,10,11,22,20,10,11,20,22,2,2,1.2365,1.2637
744,49,Spain,Canada,0,34,31,3.7405,3.5916,0.175,0.2091,0,2,0,2,6,7,7,6,12,14,7,6,14,12,0,1,0.782,1.0666
745,49,Kazakhstan,France,0,34,16,4.5245,1.822,0.2263,0.1652,7,1,12,0,6,11,11,6,12,22,11,6,22,12,5,1,3.3921,0.319
746,50,Austria,Germany,0,38,37,4.7665,3.0422,0.1879,0.1402,4,6,6,8,6,5,5,6,12,10,5,6,10,12,0,1,0.831,0.8062
747,50,France,Denmark,0,23,21,2.8657,2.2261,0.1645,0.1693,3,2,4,4,3,4,4,3,6,8,4,3,8,6,0,0,0.1557,0.2478
748,50,Norway,Latvia,0,37,25,3.7837,2.5414,0.1519,0.1491,5,0,8,0,3,8,8,3,6,16,8,3,16,6,3,0,0.9986,0.4417
749,51,Romania,Estonia,0,26,28,3.1075,3.2391,0.2265,0.1545,4,3,8,4,9,4,4,9,18,10,4,9,10,18,0,1,0.147,1.8151
750,51,Austria,Denmark,0,30,33,3.3745,3.6792,0.1535,0.2107,0,5,0,8,10,3,3,10,20,6,3,10,6,20,0,5,1.0412,2.2544
751,51,Belarus,Czech Republic,0,32,33,3.6888,4.3661,0.2186,0.1843,5,4,8,5,5,8,8,5,10,16,8,5,16,10,2,2,1.6278,1.9885
752,51,Italy,Slovenia,0,16,25,1.5581,2.0867,0.2139,0.1568,1,0,1,0,3,5,5,3,6,10,5,3,10,6,1,0,0.4855,0.0718
753,51,China,United States,0,31,37,2.8539,3.5895,0.1409,0.1885,2,1,2,2,6,8,8,6,12,16,8,6,16,12,1,0,0.2818,0.3668
754,51,Germany,Finland,1,20,39,2.6383,4.9761,0.2315,0.2352,4,5,4,7,12,13,13,12,24,26,13,12,26,24,1,2,0.4557,1.7416
755,51,Switzerland,Spain,1,27,21,2.8085,1.9513,0.1562,0.1629,3,2,4,4,3,2,2,3,6,4,2,3,4,6,1,0,0.1463,0.1629
756,51,Lithuania,Poland,0,34,22,4.7095,2.3044,0.2221,0.1525,5,0,5,0,7,15,15,7,14,30,15,7,30,14,4,0,2.8404,1.2161
757,51,South Korea,Japan,1,26,23,3.3806,2.5679,0.2312,0.2278,4,3,8,3,10,10,10,10,22,23,10,10,23,22,1,1,1.6924,0.4177
758,51,Croatia,Latvia,1,35,34,4.1718,4.0989,0.213,0.2272,2,3,4,6,7,9,9,7,14,18,9,7,18,14,2,0,1.7486,0.6139
759,51,Russia,Great Britain,0,31,35,3.6369,3.5258,0.2233,0.1592,4,3,3,6,9,8,8,9,18,19,8,9,19,18,1,1,1.6689,0.5562
760,51,Kazakhstan,Slovakia,0,34,20,4.231,1.8697,0.2235,0.1639,4,3,8,6,8,8,8,8,16,16,8,8,16,16,3,1,2.0715,0.5975
761,51,France,Canada,1,24,33,3.1611,3.6871,0.1754,0.2248,4,3,4,4,6,4,4,6,12,8,4,6,8,12,0,2,1.0077,2.2196
762,51,Belgium,Hungary,0,24,21,3.2393,2.4169,0.2434,0.1569,4,0,7,0,4,15,15,4,8,30,15,4,30,8,2,0,2.1373,0.7456
763,51,Netherlands,Sweden,0,27,32,3.0946,3.1319,0.2169,0.1714,5,3,7,4,5,10,10,5,10,20,10,5,20,10,3,1,1.4188,1.2322
764,51,Norway,Ukraine,0,41,24,4.6415,2.7025,0.2056,0.2096,4,3,5,3,9,9,9,9,18,18,9,9,18,18,3,1,2.1499,1.1811
765,52,Kazakhstan,Romania,0,29,25,3.0049,2.9464,0.1507,0.2238,5,1,10,2,8,5,5,8,16,10,5,8,10,16,0,0,0.7428,0.9094
766,52,Latvia,Ukraine,0,34,27,4.0996,2.7106,0.2244,0.1999,9,4,13,7,9,8,8,9,18,16,8,9,16,18,5,0,1.734,1.4397
767,52,Switzerland,Finland,0,18,36,2.2331,4.0476,0.2273,0.2186,2,7,4,10,10,8,8,10,20,16,8,10,16,20,0,1,0.9167,1.627
768,52,United States,Sweden,0,28,26,2.8918,3.1818,0.2159,0.241,0,3,0,3,9,7,7,9,18,16,7,9,16,18,0,1,0.5038,1.6031
769,52,South Korea,Austria,0,38,17,4.1996,1.6284,0.2231,0.111,4,0,5,0,1,8,8,1,2,16,8,1,16,2,1,0,2.0745,0
770,52,Russia,Czech Republic,0,31,30,2.955,3.507,0.1454,0.1751,5,3,6,5,7,7,7,7,14,14,7,7,14,14,1,0,0.7138,1.4067
771,52,Slovenia,Italy,1,42,33,3.8184,3.5682,0.2325,0.2204,3,4,6,5,10,5,5,10,20,10,5,10,10,20,0,3,0.7895,1.6183
772,52,Belgium,Poland,0,22,19,2.3177,2.2207,0.1806,0.1595,0,1,0,2,5,5,5,5,10,10,5,5,10,10,0,1,0.3285,0.7573
773,52,China,Estonia,1,24,35,2.8825,2.753,0.2615,0.1412,2,3,3,6,11,16,16,11,22,32,16,11,32,22,1,1,1.3103,0.7545
774,52,Spain,Belarus,0,27,27,3.6106,2.8799,0.2395,0.1578,4,7,6,12,4,10,10,4,8,20,10,4,20,8,2,0,2.25,0.8838
775,52,Hungary,Norway,0,24,37,2.5781,4.0871,0.16,0.2232,6,5,10,8,5,6,6,5,10,12,6,5,12,10,2,2,1.0356,1.0801
776,52,Croatia,Germany,0,33,16,5.1016,1.8258,0.2444,0.1899,3,2,3,3,1,10,10,1,2,20,10,1,20,2,2,0,3.1342,0.1352
777,52,Netherlands,Slovakia,0,28,20,3.0841,1.7121,0.2319,0.1429,0,1,0,2,7,9,9,7,14,18,9,7,18,14,0,1,1.1779,0.7166
778,52,Denmark,Great Britain,0,27,21,3.1995,2.3964,0.2402,0.1578,7,3,10,3,5,6,6,5,10,12,6,5,12,10,1,0,1.0565,0.3989
779,52,Lithuania,Canada,0,28,22,3.2975,2.4326,0.2312,0.2225,6,2,12,3,11,7,7,11,22,14,7,11,14,22,3,1,1.4394,1.3423
780,52,France,Japan,0,42,8,5.514,0.5651,0.1675,0.0883,8,0,14,0,3,11,11,3,6,22,11,3,22,6,3,0,2.1068,0
781,53,Czech Republic,United States,0,15,19,1.7168,1.806,0.1654,0.1688,2,1,4,2,5,4,4,5,10,8,4,5,8,10,1,0,0.3309,0.2795
782,53,Poland,Romania,0,34,28,4.4731,3.4273,0.2267,0.2184,5,3,10,3,6,9,9,6,12,18,9,6,18,12,0,2,0.8353,1.3937
783,53,Slovakia,Italy,1,17,36,1.5091,3.4912,0.1462,0.1411,1,2,2,3,5,2,2,5,10,4,2,5,4,10,0,0,0.1462,0.6772
784,53,Finland,Spain,0,33,22,3.908,2.5459,0.2368,0.18,2,0,4,0,4,7,7,4,8,14,7,4,14,8,0,0,1.2868,0.8132
785,53,Latvia,Austria,0,28,20,3.0782,1.7144,0.2217,0.1288,3,0,4,0,5,7,7,5,10,14,7,5,14,10,1,0,1.2816,0.365
786,53,Estonia,Great Britain,1,22,22,2.4142,2.608,0.1501,0.2077,2,1,3,2,5,7,7,5,10,14,7,5,14,10,1,0,1.0123,0.8515
787,53,Japan,Kazakhstan,1,39,37,4.3378,3.3603,0.2239,0.2161,6,5,8,8,5,9,9,5,10,18,9,5,18,10,2,2,1.5769,0.9924
788,53,Denmark,Russia,0,33,25,3.669,2.5412,0.2402,0.141,2,5,4,10,3,7,7,3,6,14,7,3,14,6,1,0,1.3142,0.282
789,53,Sweden,Ukraine,0,22,23,2.1758,2.3634,0.1775,0.2035,3,6,6,9,7,6,6,7,14,12,6,7,12,14,1,5,0.6906,1.6727
790,53,Canada,Belgium,0,27,14,3.865,1.682,0.2574,0.2219,4,1,7,2,7,10,10,7,14,20,10,7,20,14,3,1,2.2871,0.7482
791,53,South Korea,Croatia,0,14,25,1.7785,2.9406,0.2097,0.2319,2,1,4,1,4,3,3,4,8,6,3,4,6,8,0,0,0.1897,0.9993
792,53,China,Netherlands,0,15,38,1.5499,3.67,0.1957,0.2278,0,4,0,8,6,7,7,6,12,14,7,6,14,12,0,0,0.7906,0.4188
793,53,Hungary,Belarus,0,30,15,3.8055,1.3914,0.2159,0.1109,4,2,6,2,3,13,13,3,6,29,13,3,29,6,2,0,2.0528,0.09
794,53,Switzerland,Germany,1,23,31,2.7808,3.0455,0.2313,0.1515,4,3,8,1,8,5,5,8,16,10,5,8,10,16,2,0,0.9469,0.4328
795,53,Norway,Lithuania,0,27,26,2.8756,2.903,0.1582,0.2232,2,7,1,10,11,7,7,11,22,14,7,11,14,22,0,3,1.0695,1.1788
796,54,United States,Austria,0,23,23,2.0141,2.2264,0.1441,0.153,1,2,2,1,6,3,3,6,12,6,3,6,6,12,0,1,0.2498,0.7066
797,54,Slovakia,Russia,0,17,30,1.3989,3.3718,0.1381,0.2306,2,0,3,0,7,7,7,7,14,16,7,7,16,14,1,0,0.5295,0.9805
798,54,Switzerland,Italy,0,24,20,2.8243,1.748,0.1565,0.1475,3,2,5,4,3,6,6,3,6,12,6,3,12,6,2,0,1.3131,0
799,54,Czech Republic,Great Britain,0,29,26,3.7393,2.5473,0.1728,0.1636,3,0,5,0,4,6,6,4,8,12,6,4,12,8,0,0,1.0962,0.5358
800,54,Belarus,China,0,35,45,3.6764,4.7382,0.2174,0.2101,6,4,12,7,12,8,8,12,24,18,8,12,18,24,1,2,1.7329,2.1975
801,54,Latvia,Estonia,1,23,34,2.8122,2.704,0.1627,0.1335,4,3,5,6,6,4,4,6,12,8,4,6,8,12,1,2,1.0224,0.8934
802,54,Slovenia,Hungary,0,25,21,3.0976,2.0903,0.2422,0.1726,4,3,8,3,1,7,7,1,2,14,7,1,14,2,1,0,1.2888,0.1498
803,54,Norway,Finland,0,31,23,3.5067,2.7544,0.1578,0.179,3,1,6,0,4,10,10,4,8,20,10,4,20,8,0,0,1.2134,0.2817
804,54,Ukraine,Kazakhstan,0,13,26,1.0268,2.2523,0.1112,0.1493,1,3,0,4,7,4,4,7,14,8,4,7,8,14,0,0,0,0.5023
805,54,South Korea,Poland,0,34,25,4.8595,3.1031,0.2095,0.2455,2,3,4,6,6,7,7,6,14,14,7,6,14,14,1,3,2.4552,1.4372
806,54,Croatia,Denmark,0,25,24,3.2045,2.6824,0.2443,0.1673,2,3,2,3,2,9,9,2,4,20,9,2,20,4,0,0,0.5719,0.5018
807,54,Romania,Belgium,0,23,23,2.7857,2.5308,0.1583,0.2351,5,1,10,2,7,3,3,7,14,6,3,7,6,14,1,1,0.2953,1.2893
808,54,Canada,France,0,25,26,2.3635,3.5254,0.207,0.2302,0,4,0,7,9,6,6,9,18,12,6,9,12,18,0,2,1.1225,1.7205
809,54,Japan,Germany,0,22,21,2.9973,2.1307,0.1728,0.2147,1,2,2,1,8,8,8,8,16,16,8,8,16,16,1,0,1.2731,0.8345
810,54,Sweden,Spain,0,31,22,4.4604,2.6647,0.2492,0.2329,3,4,6,7,9,8,8,9,18,16,8,9,16,18,1,3,2.0281,1.5171
811,54,Lithuania,Netherlands,0,26,32,2.5116,2.8615,0.1587,0.1561,2,0,3,0,4,3,3,4,8,6,3,4,6,8,1,0,0.6168,1.1818
812,55,Czech Republic,Spain,0,28,31,3.465,3.9342,0.1697,0.2448,2,7,3,13,10,8,8,10,20,16,8,10,16,20,1,4,0.9278,2.2135
813,55,Belarus,Russia,0,36,36,4.8349,3.5224,0.2278,0.138,3,4,4,6,5,8,8,5,10,16,8,5,16,10,1,2,2.0147,1.263
814,55,Switzerland,Italy,0,23,19,3.0806,1.8221,0.2224,0.1283,1,2,2,3,5,6,6,5,10,12,6,5,12,10,0,1,1.0194,0.6964
815,55,Romania,Croatia,0,24,30,3.1607,3.1835,0.1972,0.2167,3,4,6,6,6,8,8,6,12,16,8,6,16,12,2,1,1.5016,0.8404
816,55,Kazakhstan,Slovenia,1,29,49,2.7498,4.9612,0.151,0.2252,1,2,1,3,11,8,8,11,24,16,8,11,16,24,0,1,0.8087,1.9432
817,55,Norway,Denmark,0,33,17,3.6563,1.8164,0.1715,0.1539,6,1,9,2,3,3,3,3,6,6,3,3,6,6,0,0,0.3429,0.303
818,55,Belgium,Netherlands,1,22,18,1.8359,2.1356,0.1357,0.2097,3,2,4,3,3,3,3,3,6,6,3,3,6,6,0,1,0.4066,0.9631
819,55,Estonia,Japan,0,22,16,2.2208,1.7971,0.1651,0.1303,1,2,2,4,4,5,5,4,8,10,5,4,10,8,1,0,1.0549,0.894
820,55,Ukraine,United States,0,14,32,1.4919,3.4107,0.2238,0.1564,1,0,1,0,5,5,5,5,10,10,5,5,10,10,0,0,0.8123,1.5239
821,55,Canada,Finland,0,30,30,3.8896,3.633,0.2345,0.2407,4,1,7,2,7,9,9,7,14,20,9,7,20,14,1,0,2.1573,1.442
822,55,South Korea,Latvia,0,23,26,2.8324,3.0324,0.2353,0.1774,3,2,4,2,2,5,5,2,4,10,5,2,10,4,2,0,0.942,0.8346
823,55,Hungary,Great Britain,0,23,26,2.7581,2.8913,0.2241,0.166,0,2,0,4,6,4,4,6,12,8,4,6,8,12,0,1,1.0646,1.2468
824,55,Germany,Austria,0,32,18,3.1336,1.9435,0.2193,0.1478,2,3,4,6,6,6,6,6,12,12,6,6,12,12,1,1,1.4363,0.4113
825,55,China,Lithuania,0,24,24,2.1599,2.4356,0.1591,0.1843,0,2,0,4,8,7,7,8,16,14,7,8,14,16,0,0,0.8299,1.035
826,55,Slovakia,France,0,17,35,1.2823,4.6061,0.1357,0.2507,2,0,2,0,7,6,6,7,14,12,6,7,12,14,0,0,0.4753,1.5865
827,56,Norway,Czech Republic,0,23,35,2.0091,5.0622,0.169,0.2432,4,5,7,9,8,3,3,8,16,6,3,8,6,16,0,2,0.4087,3.1055
828,56,South Korea,China,1,40,30,4.0728,3.4008,0.1807,0.1482,3,4,6,7,6,5,5,6,12,10,5,6,10,12,1,2,0.6786,1.5885
829,56,Latvia,United States,0,25,25,2.7374,2.0557,0.1771,0.1387,3,4,4,7,4,4,4,4,8,8,4,4,8,8,1,1,0.2778,0.4161
830,56,Hungary,Slovakia,0,19,17,2.51,1.3809,0.1551,0.1327,3,0,6,0,4,5,5,4,8,10,5,4,10,8,3,0,1.6491,0.3934
831,56,Finland,Romania,0,42,16,5.7939,1.6213,0.2228,0.17,7,1,11,2,7,10,10,7,16,20,10,7,20,16,4,1,3.351,0.17
832,56,Germany,Switzerland,1,28,29,2.9167,3.5058,0.2308,0.2195,2,3,3,5,7,8,8,7,16,18,8,7,18,16,0,1,0.5669,0.9111
833,56,Poland,Kazakhstan,0,25,27,2.444,3.747,0.1583,0.2228,1,5,2,9,9,4,4,9,18,8,4,9,8,18,0,5,0.1507,2.8274
834,56,Sweden,Belarus,0,27,31,2.6978,2.9167,0.1636,0.2018,5,3,8,6,5,5,5,5,10,10,5,5,10,10,0,0,0.6731,0.3369
835,56,Estonia,Belgium,0,20,24,2.3411,2.3495,0.2065,0.1891,3,1,5,2,3,4,4,3,6,8,4,3,8,6,0,0,0.3865,0.507
836,56,Great Britain,Japan,0,21,18,2.4765,1.8935,0.2232,0.1656,2,1,4,2,1,7,7,1,2,14,7,1,14,2,2,0,1.3228,0.1561
837,56,Spain,Russia,0,21,29,2.0827,3.8814,0.1693,0.2371,1,3,2,5,10,4,4,10,20,8,4,10,8,20,0,0,0,1.9531
838,56,Croatia,Ukraine,0,19,23,2.0327,2.1766,0.1594,0.1337,2,3,3,5,5,4,4,5,10,8,4,5,8,10,0,0,0.4705,0.4771
839,56,Austria,Netherlands,0,24,20,2.9425,1.2919,0.2151,0.1194,0,1,0,0,2,9,9,2,4,20,9,2,20,4,0,0,1.561,0.3286
840,56,Canada,Slovenia,0,17,25,1.9556,2.7071,0.1537,0.2195,0,3,0,6,9,10,10,9,21,20,10,9,20,21,0,0,0.8592,0.68
841,56,Italy,France,0,34,20,3.8845,2.2004,0.2053,0.1452,2,3,2,3,2,9,9,2,4,18,9,2,18,4,2,1,2.6645,0.2905
842,56,Lithuania,Denmark,0,28,24,3.6208,2.8981,0.2481,0.2086,3,1,6,2,7,9,9,7,18,18,9,7,18,18,2,0,1.5176,1.5364
843,57,Romania,Latvia,0,25,34,3.1759,4.2211,0.2251,0.2227,2,1,2,2,7,7,7,7,14,16,7,7,16,14,0,0,1.1172,1.2374
844,57,Switzerland,Czech Republic,0,19,35,1.7491,4.2356,0.1293,0.2181,2,0,1,0,6,5,5,6,12,10,5,6,10,12,0,0,0.1293,1.7038
845,57,Belgium,Finland,0,23,31,2.6546,3.7259,0.2211,0.1573,2,3,3,6,3,5,5,3,6,10,5,3,10,6,1,0,0.7331,0.7673
846,57,Kazakhstan,Spain,0,24,22,2.3776,3.2274,0.1416,0.2411,2,1,2,2,8,3,3,8,19,6,3,8,6,19,0,1,0.1416,2.4817
847,57,Denmark,Great Britain,0,25,21,3.1,2.416,0.1664,0.1658,2,3,4,6,2,5,5,2,4,10,5,2,10,4,2,0,1.137,0.4786
848,57,Estonia,China,1,43,30,4.1171,2.8529,0.2041,0.1251,2,1,2,1,3,9,9,3,6,18,9,3,18,6,1,0,1.9401,0.359
